[12:28:21 WIB 2026-09-01] === MONITOR XAU V2 MULAI (update 28 Aug: self-lock + guard TF + wick sanity + state persist) ===
[12:28:21 WIB 2026-09-01]   [A] SELL LIMIT SELL entry=4538 SL=4550 TP1=4449 TP2=4370 (waiting)
[12:28:21 WIB 2026-09-01]   [B] BUY LIMIT BUY entry=4400 SL=4355 TP1=4450 TP2=4538 (waiting)
[12:28:21 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4427.18 | PINE=FLAT RSI=39.7
[22:21:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:21:56 WIB 2026-09-01] [B] floating -36.2 pips | harga=4363.82 | PINE=FLAT RSI=44.7
[22:22:56 WIB 2026-09-01] [LIVE] floating -35.7 pips | harga=4364.31 | PINE=FLAT RSI=45
[22:22:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.31 | PINE=FLAT RSI=45
[22:22:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.31 | PINE=FLAT RSI=45
[22:22:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:22:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:22:56 WIB 2026-09-01] [B] floating -35.7 pips | harga=4364.31 | PINE=FLAT RSI=45
[22:23:56 WIB 2026-09-01] [LIVE] floating -36.4 pips | harga=4363.56 | PINE=FLAT RSI=44.6
[22:23:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4363.56 | PINE=FLAT RSI=44.6
[22:23:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4363.56 | PINE=FLAT RSI=44.6
[22:23:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:23:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:23:56 WIB 2026-09-01] [B] floating -36.4 pips | harga=4363.56 | PINE=FLAT RSI=44.6
[22:24:56 WIB 2026-09-01] [LIVE] floating -37.9 pips | harga=4362.10 | PINE=FLAT RSI=43.7
[22:24:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4362.10 | PINE=FLAT RSI=43.7
[22:24:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4362.10 | PINE=FLAT RSI=43.7
[22:24:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:24:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:24:56 WIB 2026-09-01] [B] floating -37.9 pips | harga=4362.10 | PINE=FLAT RSI=43.7
[22:25:56 WIB 2026-09-01] [LIVE] floating -39.5 pips | harga=4360.52 | PINE=FLAT RSI=42.7
[22:25:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4360.52 | PINE=FLAT RSI=42.7
[22:25:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4360.52 | PINE=FLAT RSI=42.7
[22:25:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:25:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:25:56 WIB 2026-09-01] [B] floating -39.5 pips | harga=4360.52 | PINE=FLAT RSI=42.7
[22:26:56 WIB 2026-09-01] [LIVE] floating -40.1 pips | harga=4359.89 | PINE=FLAT RSI=42.3
[22:26:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4359.89 | PINE=FLAT RSI=42.3
[22:26:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4359.89 | PINE=FLAT RSI=42.3
[22:26:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:26:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:26:56 WIB 2026-09-01] [B] floating -40.1 pips | harga=4359.89 | PINE=FLAT RSI=42.3
[22:27:56 WIB 2026-09-01] [LIVE] floating -39.4 pips | harga=4360.57 | PINE=FLAT RSI=43
[22:27:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4360.57 | PINE=FLAT RSI=43
[22:27:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4360.57 | PINE=FLAT RSI=43
[22:27:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:27:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:27:56 WIB 2026-09-01] [B] floating -39.4 pips | harga=4360.57 | PINE=FLAT RSI=43
[22:28:57 WIB 2026-09-01] [LIVE] floating -37.3 pips | harga=4362.68 | PINE=FLAT RSI=44.1
[22:28:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4362.68 | PINE=FLAT RSI=44.1
[22:28:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4362.68 | PINE=FLAT RSI=44.1
[22:28:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:28:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:28:57 WIB 2026-09-01] [B] floating -37.3 pips | harga=4362.68 | PINE=FLAT RSI=44.1
[22:29:56 WIB 2026-09-01] [LIVE] floating -35.1 pips | harga=4364.87 | PINE=FLAT RSI=45.4
[22:29:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.87 | PINE=FLAT RSI=45.4
[22:29:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.87 | PINE=FLAT RSI=45.4
[22:29:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:29:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:29:56 WIB 2026-09-01] [B] floating -35.1 pips | harga=4364.87 | PINE=FLAT RSI=45.4
[22:30:56 WIB 2026-09-01] [LIVE] floating -34.0 pips | harga=4366.03 | PINE=FLAT RSI=46
[22:30:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4366.03 | PINE=FLAT RSI=46
[22:30:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4366.03 | PINE=FLAT RSI=46
[22:30:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:30:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:30:56 WIB 2026-09-01] [B] floating -34.0 pips | harga=4366.03 | PINE=FLAT RSI=46
[22:31:56 WIB 2026-09-01] [LIVE] floating -35.7 pips | harga=4364.29 | PINE=FLAT RSI=45.1
[22:31:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.29 | PINE=FLAT RSI=45.1
[22:31:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.29 | PINE=FLAT RSI=45.1
[22:31:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:31:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:31:56 WIB 2026-09-01] [B] floating -35.7 pips | harga=4364.29 | PINE=FLAT RSI=45.1
[22:32:56 WIB 2026-09-01] [LIVE] floating -36.6 pips | harga=4363.41 | PINE=FLAT RSI=44.7
[22:32:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4363.41 | PINE=FLAT RSI=44.7
[22:32:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4363.41 | PINE=FLAT RSI=44.7
[22:32:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:32:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:32:56 WIB 2026-09-01] [B] floating -36.6 pips | harga=4363.41 | PINE=FLAT RSI=44.7
[22:33:56 WIB 2026-09-01] [LIVE] floating -34.8 pips | harga=4365.18 | PINE=FLAT RSI=45.6
[22:33:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4365.18 | PINE=FLAT RSI=45.6
[22:33:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4365.18 | PINE=FLAT RSI=45.6
[22:33:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:33:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:33:56 WIB 2026-09-01] [B] floating -34.8 pips | harga=4365.18 | PINE=FLAT RSI=45.6
[22:34:56 WIB 2026-09-01] [LIVE] floating -36.5 pips | harga=4363.55 | PINE=FLAT RSI=44.8
[22:34:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4363.55 | PINE=FLAT RSI=44.8
[22:34:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4363.55 | PINE=FLAT RSI=44.8
[22:34:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:34:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:34:56 WIB 2026-09-01] [B] floating -36.5 pips | harga=4363.55 | PINE=FLAT RSI=44.8
[22:35:56 WIB 2026-09-01] [LIVE] floating -35.9 pips | harga=4364.10 | PINE=FLAT RSI=45
[22:35:56 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.10 | PINE=FLAT RSI=45
[22:35:56 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.10 | PINE=FLAT RSI=45
[22:35:56 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:35:56 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:35:56 WIB 2026-09-01] [B] floating -35.9 pips | harga=4364.10 | PINE=FLAT RSI=45
[22:36:57 WIB 2026-09-01] [LIVE] floating -35.6 pips | harga=4364.38 | PINE=FLAT RSI=45.4
[22:36:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.38 | PINE=FLAT RSI=45.4
[22:36:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.38 | PINE=FLAT RSI=45.4
[22:36:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:36:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:36:57 WIB 2026-09-01] [B] floating -35.6 pips | harga=4364.38 | PINE=FLAT RSI=45.4
[22:37:57 WIB 2026-09-01] [LIVE] floating -35.6 pips | harga=4364.41 | PINE=FLAT RSI=45.1
[22:37:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.41 | PINE=FLAT RSI=45.1
[22:37:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.41 | PINE=FLAT RSI=45.1
[22:37:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:37:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:37:57 WIB 2026-09-01] [B] floating -35.6 pips | harga=4364.41 | PINE=FLAT RSI=45.1
[22:38:57 WIB 2026-09-01] [LIVE] floating -35.4 pips | harga=4364.58 | PINE=FLAT RSI=45.3
[22:38:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.58 | PINE=FLAT RSI=45.3
[22:38:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.58 | PINE=FLAT RSI=45.3
[22:38:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:38:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:38:57 WIB 2026-09-01] [B] floating -35.4 pips | harga=4364.58 | PINE=FLAT RSI=45.3
[22:39:57 WIB 2026-09-01] [LIVE] floating -35.8 pips | harga=4364.18 | PINE=FLAT RSI=45.1
[22:39:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4364.18 | PINE=FLAT RSI=45.1
[22:39:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4364.18 | PINE=FLAT RSI=45.1
[22:39:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:39:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:39:57 WIB 2026-09-01] [B] floating -35.8 pips | harga=4364.18 | PINE=FLAT RSI=45.1
[22:40:57 WIB 2026-09-01] [LIVE] floating -33.6 pips | harga=4366.42 | PINE=FLAT RSI=45.8
[22:40:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4366.42 | PINE=FLAT RSI=45.8
[22:40:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4366.42 | PINE=FLAT RSI=45.8
[22:40:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:40:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:40:57 WIB 2026-09-01] [B] floating -33.6 pips | harga=4366.42 | PINE=FLAT RSI=45.8
[22:41:57 WIB 2026-09-01] [LIVE] floating -33.6 pips | harga=4366.37 | PINE=FLAT RSI=46.2
[22:41:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4366.37 | PINE=FLAT RSI=46.2
[22:41:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4366.37 | PINE=FLAT RSI=46.2
[22:41:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:41:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:41:57 WIB 2026-09-01] [B] floating -33.6 pips | harga=4366.37 | PINE=FLAT RSI=46.2
[22:42:57 WIB 2026-09-01] [LIVE] floating -33.7 pips | harga=4366.29 | PINE=FLAT RSI=45.9
[22:42:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4366.29 | PINE=FLAT RSI=45.9
[22:42:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4366.29 | PINE=FLAT RSI=45.9
[22:42:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:42:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:42:57 WIB 2026-09-01] [B] floating -33.7 pips | harga=4366.29 | PINE=FLAT RSI=45.9
[22:43:57 WIB 2026-09-01] [LIVE] floating -31.3 pips | harga=4368.72 | PINE=FLAT RSI=47.6
[22:43:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4368.72 | PINE=FLAT RSI=47.6
[22:43:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4368.72 | PINE=FLAT RSI=47.6
[22:43:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:43:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:43:57 WIB 2026-09-01] [B] floating -31.3 pips | harga=4368.72 | PINE=FLAT RSI=47.6
[22:44:57 WIB 2026-09-01] [LIVE] floating -30.3 pips | harga=4369.67 | PINE=FLAT RSI=48.1
[22:44:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.67 | PINE=FLAT RSI=48.1
[22:44:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.67 | PINE=FLAT RSI=48.1
[22:44:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:44:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:44:57 WIB 2026-09-01] [B] floating -30.3 pips | harga=4369.67 | PINE=FLAT RSI=48.1
[22:45:57 WIB 2026-09-01] [LIVE] floating -28.9 pips | harga=4371.07 | PINE=FLAT RSI=48.9
[22:45:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.07 | PINE=FLAT RSI=48.9
[22:45:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.07 | PINE=FLAT RSI=48.9
[22:45:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:45:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:45:57 WIB 2026-09-01] [B] floating -28.9 pips | harga=4371.07 | PINE=FLAT RSI=48.9
[22:46:57 WIB 2026-09-01] [LIVE] floating -30.0 pips | harga=4370.02 | PINE=FLAT RSI=48.3
[22:46:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.02 | PINE=FLAT RSI=48.3
[22:46:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.02 | PINE=FLAT RSI=48.3
[22:46:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:46:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:46:57 WIB 2026-09-01] [B] floating -30.0 pips | harga=4370.02 | PINE=FLAT RSI=48.3
[22:47:57 WIB 2026-09-01] [LIVE] floating -29.6 pips | harga=4370.45 | PINE=FLAT RSI=48.6
[22:47:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.45 | PINE=FLAT RSI=48.6
[22:47:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.45 | PINE=FLAT RSI=48.6
[22:47:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:47:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:47:57 WIB 2026-09-01] [B] floating -29.6 pips | harga=4370.45 | PINE=FLAT RSI=48.6
[22:48:57 WIB 2026-09-01] [LIVE] floating -30.7 pips | harga=4369.30 | PINE=FLAT RSI=47.9
[22:48:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4369.30 | PINE=FLAT RSI=47.9
[22:48:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4369.30 | PINE=FLAT RSI=47.9
[22:48:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:48:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:48:57 WIB 2026-09-01] [B] floating -30.7 pips | harga=4369.30 | PINE=FLAT RSI=47.9
[22:49:57 WIB 2026-09-01] [LIVE] floating -29.7 pips | harga=4370.31 | PINE=FLAT RSI=48.3
[22:49:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.31 | PINE=FLAT RSI=48.3
[22:49:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.31 | PINE=FLAT RSI=48.3
[22:49:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:49:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:49:57 WIB 2026-09-01] [B] floating -29.7 pips | harga=4370.31 | PINE=FLAT RSI=48.3
[22:50:57 WIB 2026-09-01] [LIVE] floating -29.5 pips | harga=4370.45 | PINE=FLAT RSI=48.6
[22:50:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.45 | PINE=FLAT RSI=48.6
[22:50:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.45 | PINE=FLAT RSI=48.6
[22:50:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:50:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:50:57 WIB 2026-09-01] [B] floating -29.5 pips | harga=4370.45 | PINE=FLAT RSI=48.6
[22:51:57 WIB 2026-09-01] [LIVE] floating -28.7 pips | harga=4371.32 | PINE=FLAT RSI=49.1
[22:51:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.32 | PINE=FLAT RSI=49.1
[22:51:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.32 | PINE=FLAT RSI=49.1
[22:51:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:51:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:51:57 WIB 2026-09-01] [B] floating -28.7 pips | harga=4371.32 | PINE=FLAT RSI=49.1
[22:52:57 WIB 2026-09-01] [LIVE] floating -29.2 pips | harga=4370.82 | PINE=FLAT RSI=48.8
[22:52:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.82 | PINE=FLAT RSI=48.8
[22:52:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.82 | PINE=FLAT RSI=48.8
[22:52:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:52:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:52:57 WIB 2026-09-01] [B] floating -29.2 pips | harga=4370.82 | PINE=FLAT RSI=48.8
[22:53:57 WIB 2026-09-01] [LIVE] floating -28.9 pips | harga=4371.10 | PINE=FLAT RSI=48.8
[22:53:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.10 | PINE=FLAT RSI=48.8
[22:53:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.10 | PINE=FLAT RSI=48.8
[22:53:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:53:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:53:57 WIB 2026-09-01] [B] floating -28.9 pips | harga=4371.10 | PINE=FLAT RSI=48.8
[22:54:57 WIB 2026-09-01] [LIVE] floating -26.9 pips | harga=4373.14 | PINE=FLAT RSI=50.1
[22:54:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4373.14 | PINE=FLAT RSI=50.1
[22:54:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4373.14 | PINE=FLAT RSI=50.1
[22:54:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:54:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:54:57 WIB 2026-09-01] [B] floating -26.9 pips | harga=4373.14 | PINE=FLAT RSI=50.1
[22:55:57 WIB 2026-09-01] [LIVE] floating -27.5 pips | harga=4372.54 | PINE=FLAT RSI=49.8
[22:55:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.54 | PINE=FLAT RSI=49.8
[22:55:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.54 | PINE=FLAT RSI=49.8
[22:55:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:55:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:55:57 WIB 2026-09-01] [B] floating -27.5 pips | harga=4372.54 | PINE=FLAT RSI=49.8
[22:56:57 WIB 2026-09-01] [LIVE] floating -28.3 pips | harga=4371.72 | PINE=FLAT RSI=49.3
[22:56:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4371.72 | PINE=FLAT RSI=49.3
[22:56:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4371.72 | PINE=FLAT RSI=49.3
[22:56:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:56:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:56:57 WIB 2026-09-01] [B] floating -28.3 pips | harga=4371.72 | PINE=FLAT RSI=49.3
[22:57:57 WIB 2026-09-01] [LIVE] floating -29.3 pips | harga=4370.70 | PINE=FLAT RSI=48.7
[22:57:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4370.70 | PINE=FLAT RSI=48.7
[22:57:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4370.70 | PINE=FLAT RSI=48.7
[22:57:57 WIB 2026-09-01] >>> PERINGATAN MISS #12: PINE belum konfirmasi BUY — posisi AGRESIF, siap cut cepat!
[22:57:57 WIB 2026-09-01] === TRACKING B: SL 4355 | TP1 4450 (L1 close) | TP2 4538 (L2 runner) ===
[22:57:57 WIB 2026-09-01] [B] floating -29.3 pips | harga=4370.70 | PINE=FLAT RSI=48.7
[22:58:57 WIB 2026-09-01] [LIVE] floating -27.8 pips | harga=4372.22 | PINE=FLAT RSI=49.2
[22:58:57 WIB 2026-09-01] [A] SELL LIMIT 4538 belum kena | harga=4372.22 | PINE=FLAT RSI=49.2
[22:58:57 WIB 2026-09-01] >>> BUY LIMIT B KENA @4400 | harga=4372.22 | PINE=FLAT RSI=49.2
